site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
3135,2021-01-01,0, 320/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,1, 335/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,2, 334/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,3, 248/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,4, 281/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,5, 299/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,6, 285/04,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,7, 292/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,8, 355/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,9, 291/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,10, 334/05,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,11, 345/04,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,12, 338/05,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,13, 346/05,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,14, 358/05,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,15, 359/04,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,16, 310/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
3135,2021-01-01,17, 262/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,Calexico-Ethel Street 
