site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2551,2020-01-01,0, 288/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,1, 242/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,2, 279/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,3, 290/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,4, 287/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,5, 269/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,6, 225/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,7, 244/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,8, 262/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,9, 291/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,10, 247/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,11,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,12, 249/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,13,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,14,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,15, 035/06,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,16,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,17, 220/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,18,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,19, 035/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,20, 060/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,21, 224/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,22, 267/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-01,23, 291/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,0, 358/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,1, 050/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,2,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,3, 234/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,4, 238/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,5, 227/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,6, 150/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,7, 268/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,8, 247/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,9, 282/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,10, 313/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,11,36/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,12,36/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,13, 013/04,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,14, 018/05,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,15, 350/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,16, 304/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,17, 260/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,18,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,19, 263/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,20, 277/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,21, 268/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,22, 264/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-02,23, 259/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,0, 242/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,1, 276/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,2, 245/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,3, 274/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,4, 242/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,5, 288/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,6, 295/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,7, 298/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,8,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,9, 048/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,10,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,11, 079/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,12, 101/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,13, 126/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,14, 232/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,15, 214/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,16,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,17,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,18,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,19,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,20,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,21, 286/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,22, 306/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-03,23, 302/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,0, 244/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,1, 211/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,2, 236/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,3, 272/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,4, 239/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,5, 240/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,6, 277/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,7,00/00,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,8, 172/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,9, 286/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,10,00/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,11, 029/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,12, 027/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,13, 077/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,14, 069/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,15, 061/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,16, 039/03,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,17, 032/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,18,36/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,19, 023/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,20, 357/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,21, 278/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,22, 272/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-04,23, 258/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,0, 253/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,1, 299/01,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,2, 277/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,3, 289/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,4, 256/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
2551,2020-01-05,5, 230/02,WINSPD_met_fmt,Knots ( knots ),0,y,AIRS,H,-99,El Centro-9th Street 
