site,date,start_hour,value,variable,units,quality,prelim,name 
3135,2015-03-02,9,0.0106,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,10,0.0044,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,11,0.0020,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,12,0.0011,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,13,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,14,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,15,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,16,0.0032,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,17,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,18,0.0053,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,19,0.0051,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,20,0.0067,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,21,0.0075,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,22,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-02,23,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,0,0.0053,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,1,0.0068,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,2,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,3,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,5,0.0176,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,6,0.0188,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,7,0.0249,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,8,0.0074,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,9,0.0049,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,10,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,11,0.0030,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,12,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,13,0.0014,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,14,0.0018,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,15,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,16,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,17,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,18,0.0210,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,19,0.0308,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,20,0.0306,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,21,0.0289,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,22,0.0308,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-03,23,0.0269,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,0,0.0191,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,1,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,2,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,3,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,5,0.0152,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,6,0.0096,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,7,0.0100,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,8,0.0082,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,9,0.0045,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,10,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,11,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,12,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,13,0.0023,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,14,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,15,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,16,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,17,0.0064,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,18,0.0360,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,19,0.0404,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,20,0.0370,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,21,0.0368,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,22,0.0318,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-04,23,0.0313,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,0,0.0296,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,1,0.0275,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,2,0.0299,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,3,0.0229,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,5,0.0186,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,6,0.0235,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,7,0.0143,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,8,0.0068,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,9,0.0054,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,10,0.0034,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,11,0.0033,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,12,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,13,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,14,0.0026,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,15,0.0038,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,16,0.0039,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,17,0.0100,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,18,0.0237,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,19,0.0277,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,20,0.0262,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,21,0.0167,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,22,0.0083,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-05,23,0.0056,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,0,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,1,0.0032,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,2,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,3,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,5,0.0086,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,6,0.0110,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,7,0.0083,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,8,0.0070,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,9,0.0058,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,10,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,11,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,12,0.0028,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,13,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,14,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,15,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,16,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,17,0.0109,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,18,0.0181,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,19,0.0269,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,20,0.0301,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,21,0.0275,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,22,0.0088,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-06,23,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,0,0.0097,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,1,0.0098,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,2,0.0047,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,3,0.0051,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,5,0.0126,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,6,0.0264,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,7,0.0219,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,8,0.0045,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,9,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,10,0.0024,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,11,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,12,0.0044,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,13,0.0032,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,14,0.0015,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,15,0.0015,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,16,0.0034,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,17,0.0085,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,18,0.0255,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,19,0.0291,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,20,0.0340,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,21,0.0373,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,22,0.0378,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-07,23,0.0296,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,0,0.0130,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,1,0.0129,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,2,0.0146,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,3,0.0041,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,5,0.0296,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,6,0.0262,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,7,0.0329,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,8,0.0256,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,9,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,10,0.0049,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,11,0.0041,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,12,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,13,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,14,0.0022,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,15,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,16,0.0044,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,17,0.0068,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,18,0.0382,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,19,0.0487,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,20,0.0327,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,21,0.0254,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,22,0.0237,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-08,23,0.0058,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,0,0.0028,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,1,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,2,0.0053,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,3,0.0132,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,5,0.0280,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,6,0.0271,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,7,0.0382,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,8,0.0374,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,9,0.0211,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,10,0.0066,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,11,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,12,0.0039,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,13,0.0050,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,14,0.0080,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,15,0.0079,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,16,0.0077,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,17,0.0183,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,18,0.0286,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,19,0.0469,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,20,0.0447,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,21,0.0426,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,22,0.0438,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-09,23,0.0343,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,0,0.0241,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,1,0.0145,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,2,0.0133,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,3,0.0181,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,5,0.0251,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,6,0.0316,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,7,0.0240,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,8,0.0074,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,9,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,10,0.0041,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,11,0.0037,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,12,0.0047,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,13,0.0055,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,14,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,16,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,17,0.0141,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,18,0.0391,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,19,0.0393,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,20,0.0411,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,21,0.0412,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,22,0.0392,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-10,23,0.0326,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,0,0.0334,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,1,0.0281,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,2,0.0325,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,3,0.0346,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,5,0.0330,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,6,0.0298,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,7,0.0343,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,8,0.0391,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,9,0.0336,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,10,0.0185,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,11,0.0107,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,12,0.0108,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,13,0.0177,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,14,0.0189,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,15,0.0146,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,16,0.0138,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,17,0.0222,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,18,0.0217,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,19,0.0220,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,20,0.0163,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,21,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,22,0.0064,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-11,23,0.0059,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,0,0.0048,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,1,0.0051,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,2,0.0052,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,3,0.0081,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,5,0.0129,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,6,0.0175,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,7,0.0132,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,8,0.0075,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,9,0.0046,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,10,0.0028,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,11,0.0024,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,12,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,13,0.0027,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,14,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,15,0.0028,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,16,0.0030,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,17,0.0062,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,18,0.0103,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,19,0.0141,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,20,0.0129,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,21,0.0060,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,22,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-12,23,0.0063,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,0,0.0069,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,1,0.0041,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,2,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,3,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,5,0.0085,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,6,0.0105,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,7,0.0085,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,8,0.0052,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,9,0.0031,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,10,0.0021,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,11,0.0024,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,12,0.0029,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,13,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,14,0.0036,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,15,0.0025,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,16,0.0040,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,17,0.0057,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,18,0.0182,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,19,0.0180,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,20,0.0207,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,21,0.0107,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,22,0.0114,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-13,23,0.0068,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,0,0.0057,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,1,0.0094,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,2,0.0124,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,3,0.0198,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,5,0.0299,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,6,0.0289,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,7,0.0157,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,8,0.0073,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,9,0.0038,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,10,0.0042,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,11,0.0035,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
3135,2015-03-14,12,0.0043,NO2,Parts Per Million ( ppm ),,,Calexico-Ethel Street 
