site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2551,2018-01-01,0, 254/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,1, 243/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,2, 239/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,3, 224/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,4, 232/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,5, 232/01,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,6, 246/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,7, 240/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,8, 256/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,9, 272/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,10, 358/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,11, 341/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,12,36/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,13, 028/04,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,14, 034/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,15,00/01,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,16, 269/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,17, 221/01,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,18,00/01,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,19, 048/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,20,00/01,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
2551,2018-01-01,21, 245/02,WINSPD_met_fmt,Knots ( knots ),0,,AIRS,A60,0,El Centro-9th Street 
